UniqueID,Topic,In_PubMed,NLM_ID,Journal,Counts,Start_Year,End_Year,URL_CNKI,URL_CAOD,CAOD_Coverage_Start_Year,CAOD_Coverage_End_Year,URL,Content,Login,Free/Pay,Language,Notes,Print_ISSN_NLM,Electronic_ISSN_NLM,Linking_ISSN_NLM,MeSH,Indexed_NLM,Indexed_Embase,Indexed_Embase_NLM,Not_Indexed_NLM_and_Embase,Indexed_NLM_not_in_Embase,Archive_Coverage_Start_Year,Archive_Coverage_Start_Year,PubMed_Journal_Status,PubMed_Start_Year,PubMed_End_Year,MEDLINE_Journal_Status,MEDLINE_Start_Year,MEDLINE_End_Year,PMC_Journal_Status,PMC_Start_Year,PMC_End_Year,PMC_Free_access,PMC_Open_access,PMC_Participation_level,PMC_Deposit_status,PMC_Journal_URL
30837,Cancer_1,NO,101174615,The Chinese-German journal of clinical oncology : organ of the Chinese-German/German-Chinese Medical Association.,6,2002,201u,NA,NA,NA,NA,https://link.springer.com/journal/10330/volumes-and-issues,HTML,N,Free,English,,1610-1979,1613-9089,1610-1979,Neoplasms,YES,NO,NO,NO,YES,2002,2013,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
10340,Blood disorders_1,NO,101214391 ,Tropical journal of pharmaceutical research : TJPR,20,2002,,NA,NA,NA,NA,https://www.tjpr.org/home/issues.php?issue=current,HTML,N,Free,English,,NR,1596-5996,NR,Nigeria; Pharmaceutical Preparations; Pharmaceutical Services; Pharmacology,YES,NO,NO,NO,YES,2002,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
139094,Child health_1,NO,101152213,Nutrition journal,26,2002,,NA,NA,NA,NA,https://www.rbo.org.br/,PDF,N,Free,English/Portugese,,NR,1475-2891,1475-2891,Nutritional Physiological Phenomena,YES,YES,YES,NO,NO,1933,,Currently-indexed,2002,,Currently-indexed,2005,,Indexed,2002,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/128/
208245,Child health_1,NO,101174629,Journal of sports science & medicine,4,2002,,NA,NA,NA,NA,https://www.jssm.org/newarchives.php,HTML/PDF,N,Free ,English,,NR,1303-2968,1303-2968,Sports Medicine,YES,YES,YES,NO,NO,2002,,Currently-indexed,2007,,Currently-indexed,2018,,Indexed,2002,2022,Immediate,No, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2019/
1556452,Rheumatology_1,NO,101493915,Coluna.,4,2002,,NA,NA,NA,NA,https://www.scielo.br/j/coluna/grid,HTML/PDF,N,Free,English/Portuguese,,1808-1851,2177-014X,1808-1851,Spinal Diseases; Spinal Injuries,YES,NO,NO,NO,YES,2009,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
144801,Child health_1,NO,101260515,Journal of the Liaquat University of Medical & Health Sciences ,6,2002,,NA,NA,NA,NA,https://www.lumhs.edu.pk/jlumhs/issue.php,PDF,N,Free,English,,1729-0341,NR,1729-0341,Medicine,YES,YES,YES,NO,NO,2002,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
121644,Child health_1,NO,101278420 ,Cardiovascular Therapy and Prevention ,9,2002,,NA,NA,NA,NA,https://cardiovascular.elpub.ru/jour/issue/archive,HTML/PDF,N,Free,English/Russian,,1728-8800,NR,1728-8800,Heart Diseases,YES,YES,YES,NO,NO,2005,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
52380,Cancer_1,NO,101140655,European surgery : ACA : Acta chirurgica Austriaca,9,2002,,NA,NA,NA,NA,https://link.springer.com/journal/10353/volumes-and-issues,HTML,N,Free,English,,1682-8631,1682-4016,1682-1769,"Surgical Procedures, Operative",YES,YES,YES,NO,NO,1969,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
136022,Child health_1,NO,101227912,Pakistan journal of nutrition : PJN,44,2002,,NA,NA,NA,NA,https://scialert.net/archivedetails.php?issn=1680-5194&issueno=2,HTML,N,Free,English,,1680-5194,1994-7984,1680-5194,UPDATE,YES,YES,YES,NO,NO,2002,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
118074,Child health_1,NO,101155470,Brazilian Journal of Oral Sciences ,6,2002,,NA,NA,NA,NA,https://periodicos.sbu.unicamp.br/ojs/index.php/bjos/issue/archive,HTML/PDF,N,Free/Pay,English/Portuguese,,1677-3217,1677-3225,1677-3217,Dentistry,YES,NO,NO,NO,YES,2003,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
61170,Cancer_1,NO,101180873 ,Fu dan xue bao. Yi xue ban = Fudan University journal of medical science.,19,2002,,NA,NA,NA,NA,https://caod.oriprobe.com/journals/shykdxxb/%e5%a4%8d%e6%97%a6%e5%ad%a6%e6%8a%a5_%e5%8c%bb%e5%ad%a6%e7%89%88_.htm,HTML/PDF,Y,Pay,Chinese,,1672-8467,NR,1672-8467,Medicine,YES,NO,NO,NO,YES,2000,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
284170,Child health_1,NO,101263235,Przegla?d menopauzalny = Menopause review,6,2002,,NA,NA,NA,NA,https://www.termedia.pl/Journal/Przeglad_Menopauzalny-4/Archive,HTML,N,Free,Polish,,1643-8876,2299-0038,1643-8876,Menopause,YES,YES,YES,NO,NO,2002,,Currently-indexed,2014,,Unknown,Unknown,Unknown,Indexed,2014,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2648/
401749,Complementary & alternative medicine_1,PARTIAL,101148822,Addictive disorders & their treatment,13,2002,,NA,NA,NA,NA,https://journals.lww.com/addictiondisorders/Pages/issuelist.aspx,HTML,N,Free,English,,1531-5754,1535-1122,1531-5754,Substance-Related Disorders; Substance-Related Disorders.,YES,YES,YES,NO,NO,2002,2021,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
30888,Cancer_1,NO,101151457,Hepatobiliary & pancreatic diseases international : HBPD INT,63,2002,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/hepatobiliary-and-pancreatic-diseases-international,HTML,N,Free,English,,1499-3872,NR,NR,Biliary Tract Diseases; Liver Diseases; Pancreatic Diseases,YES,YES,YES,NO,NO,2011,,Currently-indexed,Unknown,Unknown,Currently-indexed,2002,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
636400,Endocrine & metabolic_1,NO,101148810,Canadian journal of diabetes,5,2002,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/canadian-journal-of-diabetes/issues,HTML/PDF,Y/N,Free/Pay,English,,1499-2671,2352-3840,1499-2671,Diabetes Mellitus,YES,YES,YES,NO,NO,2006,,Currently-indexed,2013,,Currently-indexed,2013,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
47713,Cancer_1,NO,101152865,Dermatological nursing : the journal of the British Dermatological Nursing Group,8,2002,,NA,NA,NA,NA,https://www.ingentaconnect.com/content/bdng/dn;jsessionid=bkbx49gpgevw,HTML,N,Free,English,,1477-3368,NR,1477-3368,Skin Diseases,YES,NO,NO,NO,YES,2010,2016,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
31264,Cancer_1,NO,101153265,Cancer nursing practice.,10,2002,,NA,NA,NA,NA,http://journals.rcni.com/loi/cnp,HTML,N,Free,English,,1475-4266,2047-8933,1475-4266,Neoplasms; Oncology Nursing,YES,NO,NO,NO,YES,2002,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
6989,Blood disorders_1,NO,101222884,Transfuze a hematologie dnes : c?asopis Spolec?nosti pro transfuzni? le?kar?stvi? a Hematologicke? spolec?nosti.,6,2002,,NA,NA,NA,NA,https://www.prolekare.cz/casopisy/transfuze-hematologie-dnes,HTML,N,Free,Czech,,1213-5763,NR,1213-5763,Blood Transfusion; Hematologic Diseases,YES,YES,YES,NO,NO,2000,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
317058,Child health_1,NO,101522641,Zhongguo Zhong xi yi jie he pi fu xing bing xue za zhi.,4,2002,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=ZXYD,http://caod.oriprobe.com/journals/zgzxyjhpfxbxzz/Chinese_Journal_of_Dermatovenerology_of_Integrated_Traditional_and_Western_Medicine.htm,2002,,https://www.oriprobe.com/journals/zgzxyjhpfxbxzz.html,HTML/PDF,N,Pay,English/Chinese,,1672-0709,NR,1672-0709,Integrative Medicine; Sexually Transmitted Diseases; Skin Diseases,YES,NO,NO,NO,YES,2002,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
619289,Endocrine & metabolic_1,NO,101159841,Yi xue lin chuang yan jiu = Journal of clinical research = Yixue linchuang yanjiu.,4,2002,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=HNYZ,http://caod.oriprobe.com/journals/hnyx/Journal_of_Clinical_Research_.htm,1989,,https://www.oriprobe.com/journals/hnyx.html,HTML/PDF,N,Pay,English/Chinese,,1671-7171,NR,1671-7171,Clinical Medicine,YES,NO,NO,NO,YES,1989,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
375567,Child health_1,NO,101232678,Xian dai Zhong yi yao = Modern journal of traditional Chinese medicine and pharmacy.,5,2002,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=XDZY,http://caod.oriprobe.com/journals/sxzyhs/Modern_Traditional_Chinese_Medicine.htm,1981,,https://www.oriprobe.com/journals/sxzyhs.html,HTML/PDF,N,Pay,English/Chinese,,1672-0571,NR,1672-0571,"Materia Medica; Medicine, Chinese Traditional",YES,NO,NO,NO,YES,1981,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
30975,Cancer_1,NO,101144362,Jilin da xue xue bao. Yi xue ban = Journal of Jilin University. Medicine edition.,5,2002,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=BQEB,http://caod.oriprobe.com/journals/caod_815/Journal_of_Jilin_University_Medicine_Edition_.htm,1959,,https://www.oriprobe.com/journals/bqeykdxxb.html,HTML/PDF,N,Pay,Chinese/English,,1671-587X,NR,1671-587X,Medicine,YES,YES,YES,NO,NO,1959,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
394296,Complementary & alternative medicine_1,NO,101161895 ,Jiangsu Zhong yi yao = Jiangsu journal of traditional Chinese medicine.,6,2002,,https://oversea.cnki.net/knavi/JournalDetail?pcode=CJFD&pykm=JSZY,https://caod.oriprobe.com/journals/jszy/Jiangsu_Journal_of_Traditional_Chinese_Medicine.htm,1956,,https://www.oriprobe.com/journals/jszy.html,HTML/PDF,N,Pay,English/Chinese,,1672-397X,NR,1672-397X,"Medicine, Chinese Traditional",YES,NO,NO,NO,YES,1956,2016,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
763549,Gynaecology_1,NO,101235615 ,JBI reports.,4,2003,2004,NA,NA,NA,NA,https://oce.ovid.com/journals/jbir/201711000,HTML,N,Free,English,,1479-697X,1479-6988,1479-697X,Evidence-Based Medicine,YES,NO,NO,NO,YES,2003,2004,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
99500,Cancer_1,NO,101185312,EAU update series : official journal of the European Association of Urology.,4,2003,2005,NA,NA,NA,NA,https://www.sciencedirect.com/journal/eau-update-series/issues,HTML/PDF,Y/N,Free/Pay,English,,1570-9124,NR,1570-9124,Urologic Diseases; Urologic Neoplasms,YES,NO,NO,NO,YES,2003,2005,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
34645,Cancer_1,NO,101133835 ,Seminars in pain medicine.,5,2003,2005,NA,NA,NA,NA,https://www.sciencedirect.com/journal/seminars-in-pain-medicine/issues,HTML/PDF,Y/N,Free/Pay,English,,1537-5897,1558-464X,1537-5897,Pain Management; Pain,YES,NO,NO,NO,YES,2003,2005,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
69998,Cancer_1,NO,101191388,Taehan Kanho Hakhoe chi,5,2003,2008,NA,NA,NA,NA,https://www.koreamed.org/JournalVolume.php?id=6&code=0006JKAN,HTML,N,Free,English,,1598-2874,NR,1598-2874,Korea; Nursing Process; Nursing,YES,NO,NO,NO,YES,1998,2008,Continued-by-another-title,2004,2008,Continued-by-another-title,2004,2008,Not indexed#,NA,NA,NA,NA,NA,NA,NA
486796,Consumer & communication strategies_1,NO,101238145,Middle East journal of family medicine.,4,2003,2009,NA,NA,NA,NA,http://www.mejfm.com/Archives%20June%202003-December%202013.htm,PDF,N,Free,English,,NR,1448-4196,1448-4196,Family Practice,YES,NO,NO,NO,YES,2005,2009,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
355382,Child health_1,NO,101192000,"European journal of cardiovascular prevention and rehabilitation : official journal of the European Society of Cardiology, Working Groups on Epidemiology & Prevention and Cardiac Rehabilitation and Exercise Physiology",4,2003,2011,NA,NA,NA,NA,https://journals.sagepub.com/loi/cprc/group/d1990.y1999,HTML,N,Free,English,,1741-8267,1741-8275,1741-8267,Cardiovascular Diseases; Risk Factors,YES,NO,NO,NO,YES,1994,2020,Continued-by-another-title,2003,2011,Continued-by-another-title,2003,2011,Not indexed#,NA,NA,NA,NA,NA,NA,NA
432591,Complementary & alternative medicine_1,NO,101175794,NursePrescribing.,7,2003,2018,NA,NA,NA,NA,https://www.magonlinelibrary.com/loi/npre,HTML,N,Free,English,,1479-9189,2052-2924,1479-9189,Drug Prescriptions; Nurse Practitioners; Nurse's Role,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_218,,PARTIAL,101642076,EFSA Journal,,2003,,NA,NA,NA,NA,https://efsa.onlinelibrary.wiley.com/loi/18314732,HTML/PDF,Y/N,Free/Pay,English,,NR,1831-4732,1831-4732,Food Safety,YES,NO,NO,NO,YES,2003,,Currently-indexed,2017,,Unknown,Unknown,Unknown,Indexed,2017,2022,Immediate,Some, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/3787/
91088,Cancer_1,NO,101279483 ,Inquiries in sport & physical education.,11,2003,,NA,NA,NA,NA,http://research.pe.uth.gr/emag/index.php/inquiries/issue/archive,HTML,N,Free,English,,NR,1790-3041,NR,UPDATE,YES,NO,NO,NO,YES,2014,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
155768,Child health_1,NO,101464090,Nure investigacio??n.,4,2003,,NA,NA,NA,NA,https://www.nureinvestigacion.es/OJS/index.php/nure/issue/archive,HTML,N,Free,English/Spanish,,NR,1697-218X,1697-218X,Nursing,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
158550,Child health_1,NO,101180351,Canadian journal of criminology and criminal justice = Revue canadienne de criminologie a justice pe?nale.,7,2003,,NA,NA,NA,NA,https://www.utpjournals.press/loi/cjccj,HTML/PDF,N,Free,English/French,,NR,NR,NR,UPDATE,YES,NO,NO,NO,YES,1958,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
122930,Child health_1,NO,101572086,Gomal journal of medical sciences.,5,2003,,NA,NA,NA,NA,https://www.gjms.com.pk/index.php/journal/issue/archive,HTML/PDF,N,Free,English,,1819-7973,1997-2067,1819-7973,Medicine,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
398937,Complementary & alternative medicine_1,NO,101685674,Revista dor.,5,2003,,NA,NA,NA,NA,https://www.scielo.br/j/rdor/grid,HTML,N,Free,English,,1806-0013,2317-6393,1806-0013,Pain Management; Pain,YES,NO,NO,NO,YES,2011,2017,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
130217,Child health_1,PARTIAL,101176690,International journal of therapy and rehabilitation,56,2003,,NA,NA,NA,NA,https://www.magonlinelibrary.com/toc/ijtr/current,HTML,N,Free,English,,1741-1645,1759-779X,1741-1645,Clinical Medicine; Rehabilitation; Therapeutics,YES,NO,NO,NO,YES,1994,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
156097,Child health_1,NO,101471186,Dental research journal,9,2003,,NA,NA,NA,NA,http://drj.mui.ac.ir/index.php/drj/issue/archive,HTML,N,Free,English,,1735-3327,2008-0255,1735-3327,Dentistry,YES,YES,YES,NO,NO,2003,,Currently-indexed,2009,,Unknown,Unknown,Unknown,Indexed,2009,2022,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/1480/
238158,Child health_1,NO,101275696 ,Health policy and development,4,2003,,NA,NA,NA,NA,http://www.bioline.org.br/toc?id=hp,HTML,N,Free,English,,1728-6107,2073-0683,1728-6107,Health Policy; Uganda,YES,NO,NO,NO,YES,2003,2011,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
197002,Child health_1,NO,101242019,Journal of child and adolescent mental health,4,2003,,NA,NA,NA,NA,https://www.tandfonline.com/loi/rcmh20,HTML/PDF,Y/N,Free/Pay,English,,1728-0583,1728-0591,1728-0583,Adolescent Psychiatry; Adolescent; Child; Mental Disorders; Mental Health Services; South Africa,YES,YES,YES,NO,NO,1989,2020,Currently-indexed,2014,,Currently-indexed,2014,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
404213,Complementary & alternative medicine_1,NO,101526710,Wound Care Canada : the official publication of the Canadian Association of Wound Care.,6,2003,,NA,NA,NA,NA,https://epe.lac-bac.gc.ca/100/201/300/wound_care_canada/index.html,PDF,N,Free,English,,1708-6884,1917-7941,1708-6884,UPDATE,YES,NO,NO,NO,YES,2003,2021,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
232867,Child health_1,NO,101162596,"Anales de pediatría (Barcelona, Spain : 2003)",10,2003,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/anales-de-pediatria/issues,HTML,N,Free,English/Spanish,,1695-4033,1695-9531,1695-4033,Pediatrics,YES,YES,YES,NO,NO,2000,,Deselected,2003,2017,Deselected,2003,2017,Not indexed#,NA,NA,NA,NA,NA,NA,NA
20077,Blood disorders_1,NO,101518457,Boleti?n de malariologi?a y salud ambiental,4,2003,,NA,NA,NA,NA,http://iaes.edu.ve/iaespro/ojs/index.php/bmsa/issue/archive,HTML,N,Free,English,,1690-4648,NR,1690-4648,Culicidae; Malaria; Protozoan Infections; Venezuela,YES,NO,NO,NO,YES,2014,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79926,Cancer_1,NO,101215828,Zhongguo shi yong hu li za zhi = Chinese journal of practical nursing.,14,2003,,NA,NA,NA,NA,https://caod.oriprobe.com/journals/syhlzz/Chinese_Journal_of_Practical_Nursing.htm,HTML/PDF,Y,Pay,English/Chinese,,1672-7088,NR,1672-7088,"China; Nursing Care; Nursing Service, Hospital; Nursing",YES,NO,NO,NO,YES,1991,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
72839,Cancer_1,NO,101275449,Xian dai zhong liu yi xue = Journal of modern oncology.,13,2003,,NA,NA,NA,NA,https://caod.oriprobe.com/journals/sxzlyx/Journal_of_Modern_Oncology.htm,HTML/PDF,Y,Pay,English/Chinese,,1672-4992,NR,1672-4992,Neoplasms,YES,NO,NO,NO,YES,1999,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
50391,Cancer_1,NO,101308409,Journal of acupuncture and tuina science.,44,2003,,NA,NA,NA,NA,https://www.springer.com/journal/11726,HTML/PDF,Y/N,Free/Pay,English,,1672-3597,1993-0399,1672-3597,"Acupuncture Therapy; China; Medicine, Chinese Traditional",YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_6051,,PARTIAL,101176417,Transfusion Medicine and Hemotherapy,,2003,,NA,NA,NA,NA,https://www.karger.com/Journal/Home/224170,HTML/PDF,Y/N,Free/Pay,English,,1660-3796,1660-3818,1660-3796,"Blood Transfusion; Infusions, Parenteral; Parenteral Nutrition",YES,YES,YES,NO,NO,1974,,Currently-indexed,2008,,Unknown,Unknown,Unknown,Indexed,2008,2022,Immediate,Some, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/1263/
127657,Child health_1,NO,101225175,Intervention ,16,2003,,NA,NA,NA,NA,https://www.interventionjournal.com/previous-issues,PDF,N,Free,English,New journal address (2018-): https://www.interventionjournal.org/,1571-8883,1872-1001,1571-8883,Mental Health Services; Refugees; Warfare,YES,NO,NO,NO,YES,2003,2017,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_2249,,NO,101234977,Journal of the Association for Vascular Access,,2003,,NA,NA,NA,NA,"http://www.sciencedirect.com/science/journal/15528855
https://www.avajournal.com",HTML/PDF,Y/N,Free/Pay,English,,1552-8855,1557-1289,1552-8855,"Catheterization, Central Venous; Catheterization, Peripheral; Catheters, Indwelling",YES,YES,YES,NO,NO,2003,2018,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
HTA_17276,,NO,101185819,Bone and Joint,,2003,,NA,NA,NA,NA,https://journals.lww.com/lbjnewsletter/Pages/issuelist.aspx,HTML/PDF,Y/N,Free/Pay,English,,1543-9879,NR,1543-9879,UPDATE,YES,NO,NO,NO,YES,2007,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
112788,Child health_1,NO,101156063,The ocular surface,58,2003,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/the-ocular-surface,HTML,N,Free,English,,1542-0124,1937-5913,1542-0124,Eye Diseases; Eye; Ocular Physiological Phenomena,YES,YES,YES,NO,NO,2003,,Currently-indexed,2006,,Currently-indexed,2006,,Not indexed#,NA,NA,NA,NA,NA,NA,NA
79960,Cancer_1,NO,101183547,Gastrointestinal nursing.,15,2003,,NA,NA,NA,NA,https://www.magonlinelibrary.com/loi/gasn,HTML,N,Free,English,,1479-5248,NR,1479-5248,Gastrointestinal Diseases,YES,NO,NO,NO,YES,2006,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
186534,Child health_1,NO,101197819 ,Evidence based midwifery,28,2003,,NA,NA,NA,NA,https://www.rcm.org.uk/publications/?publicationtype=evidence-basedmidwiferyjournal&memberfilter=false&pagesize=0,-,Y,Pay,English,,1479-4489,2633-8408,1479-4489,Evidence-Based Medicine; Midwifery,YES,NO,NO,NO,YES,2008,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
147095,Child health_1,PARTIAL,101182136,Quality in primary care,11,2003,,NA,NA,NA,NA,https://www.primescholars.com/quality-in-primary-care/archive.html,HTML,N,Free,English,,1479-1072,1479-1064,1479-1064,Primary Health Care; Quality of Health Care,YES,NO,NO,NO,YES,2003,,Deselected,1965,2014,Deselected,2008,2014,Not indexed#,NA,NA,NA,NA,NA,NA,NA
163129,Child health_1,NO,101176127,Journal of early childhood research : ECR,4,2003,,NA,NA,NA,NA,https://journals.sagepub.com/loi/ECR,HTML/PDF,Y/N,Free/Pay,English,,1476-718X,1741-2927,1476-718X,"Child Behavior; Child Development; Child, Preschool; Psychology, Educational",YES,NO,NO,NO,YES,2003,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
6178,Blood disorders_1,NO,101240476,"Journal of food, agriculture & environment",5,2003,,NA,NA,NA,NA,https://www.wflpublisher.com/Issue/4,HTML,N,Free,English,,1459-0255,1459-0263,1459-0255,UPDATE,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
353977,Child health_1,NO,101468129,The Australian and New Zealand continence journal.,22,2003,,NA,NA,NA,NA,http://search.informit.com.au/browseJournalTitle;res=E-LIBRARY;issn=1448-0131,HTML/PDF,Y/N,Free/Pay,English,,1448-0131,NR,1448-0131,Urinary Incontinence,YES,NO,NO,NO,YES,2005,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
39972,Cancer_1,NO,101195509,"EJC supplements : EJC : official journal of EORTC, European Organization for Research and Treatment of Cancer ... [et al.]",6,2003,,NA,NA,NA,NA,https://www.sciencedirect.com/journal/european-journal-of-cancer-supplements/issues,HTML/PDF,Y,Pay/Free,English,,1359-6349,1878-1217,1359-6349,Neoplasms,YES,YES,YES,NO,NO,2003,2021,Currently-indexed,2013,,Unknown,Unknown,Unknown,Indexed,2013,2021,Immediate,All, Full , ,http://www.ncbi.nlm.nih.gov/pmc/journals/2454/
410657,Complementary & alternative medicine_1,NO,100892621,Tu?rk geriatri dergisi,6,2003,,NA,NA,NA,NA,http://geriatri.dergisi.org/archive.php,HTML,N,Free,English,,1304-2947,1307-9948,1304-2947,Geriatrics,YES,YES,YES,NO,NO,1998,,Selected citations only,Unknown,Unknown,Unknown,Unknown,Unknown,Not indexed#,NA,NA,NA,NA,NA,NA,NA
832352,Heart & circulation_1,NO,101188698,"Anesteziologie & intenzivni? medici?na : c?asopis C?eske? spolec?nosti anesteziologie, resuscitace a intenzivni? medici?ny.",6,2003,,NA,NA,NA,NA,https://www.aimjournal.cz/archive.php,HTML,N,Free,Czech,,1214-2158,1805-4412,1214-2158,Anesthesia; Critical Care,YES,YES,YES,NO,NO,1998,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
243779,Child health_1,NO,101225042 ,Biosciences Biotechnology Research Asia ,5,2003,,NA,NA,NA,NA,https://www.biotech-asia.org/previous-issues/,HTML/PDF,N,Free,English,,0973-1245,NR,0973-1245,Biological Science Disciplines; Biotechnology,YES,NO,NO,NO,YES,2003,,Not indexed,NA,NA,Not indexed,NA,NA,Not indexed#,NA,NA,NA,NA,NA,NA,NA
